YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M_MAX,PRECTOTCORR,RH2M,T2M_MIN,WS10M_RANGE,Rainfall
2005,8,18,5.12,31.84,90.17,85.44,24.68,1.62,9.89945507
2005,8,19,4.63,30.05,72.79,89.38,24.26,2.02,10.60599613
2005,8,20,3.22,32.87,31.27,83.25,24.58,1.45,5.824102402
2005,8,21,4.44,32.61,16.52,84.56,24.52,1.62,12.43068504
2005,8,22,3.95,34.33,15.11,83.69,24.16,2.56,5.712410927
2005,8,23,3.28,30.54,8.51,90.69,25.2,1.7,12.55403328
2005,8,24,3.92,31.74,19.67,85.56,24.83,0.87,20.15041351
2005,8,25,1.61,31.51,17.72,84.25,23.87,1.3,27.2253952
2005,8,26,3.15,30.52,15.33,88,24.23,1.88,2.293021441
2005,8,27,4.25,30.63,3.96,87.62,23.26,1.82,2.059514761
2005,8,28,4.03,31.73,1.63,83.31,22.87,1.38,0.194293827
2005,8,29,4.63,32.63,0.7,81.19,21.77,1.4,0.233152613
2005,8,30,4.98,32.87,0.71,82.44,23.27,1.05,0
2005,8,31,4.75,30.82,1.12,86.31,24.36,1.17,1.165763021
2005,9,1,5.75,32.45,0.45,80.25,23.34,1.62,34.55487442
2005,9,2,6.25,33.26,0.85,74.94,23.3,1.84,0.660599053
2005,9,3,2.99,34.26,4.25,76.5,24.73,1.12,13.41734314
2005,9,4,4.37,30.78,0.2,85.81,24.97,1.26,9.854590416
2005,9,5,1.72,27.05,11.22,94.19,24.07,1.2,15.23639679
2005,9,6,3.97,29.89,0.59,86.06,23.34,1.12,18.26922035
2005,9,7,5.97,33.36,1.36,79.62,23,0.94,8.137961388
2005,9,8,5.83,32.53,0.46,80.56,22.91,1.74,9.391467094
2005,9,9,6.21,31.25,10.39,84.25,22.85,1.78,0.174864441
2005,9,10,6.33,32.55,2.38,77.62,21.41,1.88,8.22513485
2005,9,11,6.25,31.74,0.53,80.81,22.19,1.53,0.35716778
2005,9,12,6.2,33.01,0.26,80.19,23.27,2.17,0
2005,9,13,6.09,32.49,0.09,79.75,22.8,1.64,0
2005,9,14,6.05,31.3,0.03,76.81,21.45,1.84,0
2005,9,15,6.16,32.93,0.33,74.25,21.08,1.52,0
2005,9,16,5.86,32.13,0.58,79.56,21.13,1.38,0
2005,9,17,4.71,29.89,0.18,85.69,23.14,3.19,1.217835188
2005,9,18,6.17,32.01,0.01,81.44,22.74,2.31,0
2005,9,19,5.62,34.65,0.74,77.25,22.69,1.02,0
2005,9,20,1.34,31.95,24.1,84.62,23.97,1.71,16.58952332
2005,9,21,2.67,28.09,14.3,94.44,23.09,2.6,6.509849548
2005,9,22,4.43,31.21,3.62,84.5,21.87,1.73,11.52296352
2005,9,23,3.24,30.56,4.87,87.69,23.27,1.62,0.695480764
2005,9,24,2.62,27.69,17.98,94.62,23.74,1.38,6.731658459
2005,9,25,2.91,31.83,1.29,84.06,22.81,1.68,23.28059006
2005,9,26,4.22,33.32,8.79,80.12,22.62,0.85,14.6351223
2005,9,27,4.76,31.67,0.94,84.25,23.29,1.23,1.769034266
2005,9,28,4.9,32.65,0.16,81.5,21.94,0.84,6.83818531
2005,9,29,4.65,31.77,2.61,84,22.54,0.67,7.247159481
2005,9,30,3.72,30.76,6.53,83.94,23.57,1.73,0
2005,10,1,2.58,30.35,17.08,88.25,22.12,1.36,38.89749527
2005,10,2,1.95,30.42,17.54,81.5,21.48,1.27,26.89980125
2005,10,3,2.32,27.04,6.8,88.56,20.83,1.03,4.917380333
2005,10,4,1.4,30.82,5.2,79.88,20.07,2.02,1.029393792
2005,10,5,3.88,31.09,1.4,79,20.96,0.96,1.52498579
2005,10,6,5.37,30.84,0.5,80.69,20.65,1.03,22.32413292
2005,10,7,5.21,30.76,0.35,80.44,20.12,1.25,8.505501747
2005,10,8,5.43,30.97,0.24,80.12,21.13,0.78,3.109376907
2005,10,9,5.64,29.56,0.01,84.31,20.78,1.75,2.470412731
2005,10,10,5.64,30.48,0,81.81,20.83,0.91,0.855533063
2005,10,11,5.69,31.28,0.02,78.38,20.38,1.2,0.213723227
2005,10,12,5.63,30.44,0,74.44,19.55,1.02,0
2005,10,13,5.13,31.06,0.17,70.75,19.18,1.18,0
2005,10,14,5.01,29.62,0,71.75,19.28,1.91,0
2005,10,15,5.03,30.85,0,75.62,19.08,1.02,10.97760105
2005,10,16,4.53,30.45,0.02,79.31,19.53,0.98,1.998209834
2005,10,17,4.17,30.39,0.94,83.5,20.77,1.02,1.386024117
2005,10,18,1.23,29.17,11.22,87.25,20.58,0.62,7.190802574
2005,10,19,1.48,24.9,11.46,91.88,19.46,1.45,13.70381355
2005,10,20,1.9,23.58,4.17,94.19,18.93,1.49,7.631741524
2005,10,21,1.39,26.72,18.34,90.81,19.02,1.91,17.15657425
2005,10,22,0.89,24.87,49.4,92.38,19.06,1.95,25.34322548
2005,10,23,2.13,28,22.63,82.31,18.77,1.51,34.82291031
2005,10,24,3.76,27.77,1.43,82.94,17.61,1.19,3.189616442
2005,10,25,4.62,27.6,0,83.88,17.15,1.09,0
2005,10,26,4.79,29.02,0.09,78.38,17.07,1.52,0
2005,10,27,4.83,28.46,0,80.56,16.98,1.21,0
2005,10,28,4.5,28.16,0.01,82.94,18.28,1.63,0
2005,10,29,5.09,28.08,0,78.88,17.73,1.49,0.758706331
2005,10,30,4.99,28.57,0,79.69,16.44,1.65,0
2005,10,31,4.75,27.27,0.23,83.75,16.8,1.13,0.955766857
2005,11,1,4.72,27.33,0.14,75.19,16.03,1.69,12.73808289
2005,11,2,4.74,25.55,0,82.69,15.69,1.1,0
2005,11,3,5.07,26.26,0,83.38,14.13,0.56,0
2005,11,4,5.07,26.75,0,77.56,13.9,1.46,0
2005,11,5,5.01,27.98,0,77.94,15.95,1.75,0
2005,11,6,5.07,25.83,0,80.62,14.34,1.7,0
2005,11,7,5.05,25.6,0,83.69,13.57,1.17,0
2005,11,8,4.3,25.51,0,80.69,15.81,0.98,0
2005,11,9,4.65,28.13,0,75.75,15.53,1.69,0
2005,11,10,4.93,27.24,0.02,78.81,15.24,1.34,0.213723227
2005,11,11,4.85,26.13,0,78.94,14.16,1.09,0.213723227
2005,11,12,4.73,26.35,0,76.44,13.22,1.3,0
2005,11,13,4.21,24.87,0,82.56,13.77,1.39,0
2005,11,14,4.46,24.62,0,84.69,14.99,1.14,1.107474804
2005,11,15,4.54,25.13,0,79.88,12.65,1.09,0
2005,11,16,4.41,25.08,0,82.44,13.6,1.34,0
2005,11,17,3.88,24.85,0.16,87.31,14.67,1.41,0
2005,11,18,3.08,23.8,0.22,84,14.17,1.95,0
2005,11,19,4.05,23.47,0.01,86.19,13.54,1.32,0
2005,11,20,4.28,24.76,0,78,12.12,1.62,0
2005,11,21,4.19,25.26,0,77,12.94,1.73,0
2005,11,22,3.76,24.17,0.71,81.19,12.93,1.88,0
2005,11,23,2.33,24.47,0.85,83.19,13.85,1.53,0
2005,11,24,2.85,24.06,0.03,84.62,13.44,1.01,0.233152613
2005,11,25,4.02,23.01,0,84.19,12.21,1.04,0
2005,11,26,4.29,23.13,0,79.19,11.65,1.25,0
2005,11,27,4.36,22.73,0,75.88,10.31,2.03,0
2005,11,28,4.36,21.98,0,78.62,9.95,1.26,0
2005,11,29,4.12,23.4,0,80.44,8.88,1.52,0
2005,11,30,4.06,21.7,0,83.69,10.83,1.43,0
2005,12,1,4.01,21.94,0,81.62,10.44,1.42,0
2005,12,2,3.97,23.21,0,75.75,10.38,1.82,0
2005,12,3,4.3,22.85,0,78,9.7,1.38,0
2005,12,4,4.02,22.29,0,82.5,10.76,1.65,0
2005,12,5,4.14,22.44,0,79.19,10.38,0.91,0
2005,12,6,4.19,21.73,0,79.06,9.05,1.15,0
2005,12,7,4.31,23.5,0,73.38,8.84,0.96,0
2005,12,8,4.25,23.19,0,73.06,9.19,1.38,0
2005,12,9,4.2,23.55,0,72.31,10.19,1.58,0
2005,12,10,4.22,24.31,0,74.38,9.84,1.67,0
2005,12,11,4.17,22.34,0,76.25,9.12,1.49,0
2005,12,12,4.2,22.37,0,73.31,8.22,1.67,0
2005,12,13,4.2,22.34,0,73.38,10.19,1.51,0
2005,12,14,4.22,21.75,0,78.25,8.22,1.1,0
2005,12,15,4.15,21.85,0,75.5,9.55,1.44,0
2005,12,16,4.14,23.63,0,71.69,10.32,1.23,0
2005,12,17,4.07,24.73,0,73.19,11.51,1.81,0
2005,12,18,4.04,25.45,0,79.81,11.67,1.93,0
2005,12,19,4.03,24.12,0,80.06,11.39,1.48,0
2005,12,20,4.12,23.13,0,79.62,11.83,0.91,0
2005,12,21,4.04,24.08,0,80.38,10.78,1.04,0
2005,12,22,1.66,21.93,0.2,86.25,13.94,1.09,0
2005,12,23,3.18,22.34,0.27,84.75,13.69,1.27,0
2005,12,24,3.75,22.54,0.02,83.12,12.1,1.38,0
2005,12,25,3.89,22.12,0,83.06,11.09,0.88,0.50086683
2005,12,26,3.81,23.05,0.01,85.19,11.16,0.75,0.621740282
2005,12,27,3.45,22.07,0.01,84.44,10.02,1.73,0
2005,12,28,3.98,22.51,0,76.81,10.05,1.74,0
2005,12,29,3.99,23.23,0,73.56,9.4,2.28,0
2005,12,30,4.13,22.27,0,72.19,8.89,1.84,0
2005,12,31,4.09,22.21,0,71.06,8.24,1.78,0
2006,1,1,4.14,21.85,0,66.56,7.36,2.32,0
2006,1,2,4.08,22.58,0,69.25,7.12,1.41,0
2006,1,3,3.86,21.76,0,70.25,9.12,2.16,0
2006,1,4,3.93,22.17,0,77.62,7.82,1.3,0
2006,1,5,3.91,21.38,0,69.81,8.95,1.68,0
2006,1,6,4.03,23.73,0,72.56,8.27,2.02,0
2006,1,7,3.76,23.76,0,74.31,9.39,1.52,0
2006,1,8,3.57,21.3,0,78.19,9.71,1.02,0
2006,1,9,3.55,21.66,0,73.69,8.46,1.65,0
2006,1,10,3.08,22.13,0,71.38,8.12,1.79,0
2006,1,11,2.88,20.82,0,77.69,8.3,1.91,0
2006,1,12,2.77,20.54,0,76.94,8.28,1.62,0
2006,1,13,3.02,20.92,0,79,7.69,2.02,0
2006,1,14,2.62,20.63,0,76.75,8.37,1.52,0
2006,1,15,3.03,21.01,0,75.81,8.02,1.72,0
2006,1,16,2.91,20.1,0,77.5,7.55,1.99,0
2006,1,17,2.73,20.98,0,81.5,8.22,1.93,0
2006,1,18,2.31,22.98,0,81,9.62,2.15,0
2006,1,19,2.62,23.05,0.05,81.94,10.76,1.95,0
2006,1,20,3.15,22.73,0,79.88,9.99,2.21,0
2006,1,21,3.2,22.52,0,74,8.4,1.61,0
2006,1,22,3.67,22.36,0,68.06,7.88,1.76,0
2006,1,23,3.67,21.85,0,68.56,7.33,1.8,0
2006,1,24,4.14,21.65,0,76.88,7.17,1.24,0
2006,1,25,3.59,21.83,0,81.69,8.78,1.19,0
2006,1,26,4.19,23.3,0,69.69,8.19,2.02,0
2006,1,27,4.53,22.57,0,67.31,9.07,1.48,0
2006,1,28,4.63,24.07,0,69.81,7.93,1.73,0
2006,1,29,4.51,23.7,0,75.19,9.32,1.62,0
2006,1,30,4.32,23.75,0,71.81,10.58,1.45,0
2006,1,31,4.47,24.89,0,66.44,11.92,1.98,0
2006,2,1,4.55,25.65,0,68.06,10.94,1.86,0
2006,2,2,4.37,26.48,0,74.31,12.07,1.73,0
2006,2,3,4.12,25.9,0,78.06,12.52,1.33,0
2006,2,4,3.94,25.95,0,76.25,12.96,2.37,0
2006,2,5,3.86,25.01,1.4,72.81,12.13,1.96,0
2006,2,6,4.5,25.26,0,71,11.16,1.58,0
2006,2,7,4.77,27.05,0,67.81,10.93,1.41,0
2006,2,8,4.75,26.9,0,63.88,10.7,2.03,0
2006,2,9,4.76,25.68,0,66.81,11.3,1.09,0
2006,2,10,4.69,26.16,0,68.31,10.84,1.16,0
2006,2,11,4.65,25.47,0,74.44,10.69,1.21,0
2006,2,12,4.74,26.51,0,71.94,11.97,1.95,0
2006,2,13,3.95,26.36,0,72.69,11.94,1.84,0
2006,2,14,1.73,26.04,1.13,72.5,14.2,1.44,0.143352121
2006,2,15,2.17,26.51,1.42,74.81,14.41,1.79,0.413273484
2006,2,16,3.63,27.33,0.83,72,15.04,2.32,0.866705656
2006,2,17,3.48,26.96,5.03,74.62,15.33,1.43,1.25668788
2006,2,18,3.21,27.45,0.06,68.88,14.18,1.9,0.391488135
2006,2,19,3.29,28.91,2.25,71.75,15.24,2.3,0.143352121
2006,2,20,3.86,29,0,75.06,16.18,2.1,1.032135248
2006,2,21,2.22,27.12,12.02,81.31,16.93,1.27,0.630749285
2006,2,22,2.21,28.02,0.16,79.38,16.5,1.49,0
2006,2,23,2.9,28.99,2.43,72.56,16.21,1.48,0.145722851
2006,2,24,3.21,28.72,0.02,73.62,16.44,1.23,0.229094237
2006,2,25,3.99,29.05,0.01,72.44,14.94,2.02,0
2006,2,26,3.88,29.5,0.07,67.69,15.03,2.51,0
2006,2,27,4.47,30.15,0.04,56.25,16.19,2.84,0
2006,2,28,5.55,29.26,0.03,49.19,17,2.73,0
2006,3,1,5.68,29.61,0,52.81,14.58,2.92,0
2006,3,2,5.68,30.33,0,56.31,12.87,2.57,0
2006,3,3,5.48,28.74,0.06,60.88,12.45,2.96,0
2006,3,4,5.39,27.93,0,55.5,12,2.12,0
2006,3,5,4.93,28.61,0,60.44,11.69,2.21,0
2006,3,6,5.21,29.62,0,57.62,12.37,2.67,0
2006,3,7,5.38,29.52,0,60.62,12.82,2.9,0
2006,3,8,5.31,30.7,0,59.38,13,2.35,0
2006,3,9,4.77,31.66,0,60,13.8,2.1,0
2006,3,10,5.01,30.9,0,63.69,16.08,2.55,0
2006,3,11,2.43,28.98,1.09,61.5,17.11,1.47,0
2006,3,12,5.08,26.46,5.35,72.06,15.77,2.42,2.304824114
2006,3,13,4.65,27.07,0,70.56,14.98,3.89,1.246270895
2006,3,14,5.14,28.38,0,70.69,13.86,2.82,0
2006,3,15,4.64,28.45,0.11,68.56,15.3,1.46,0
2006,3,16,3.14,26.59,5.73,75.38,15.14,3.29,0.252142668
2006,3,17,5.65,27.39,0,73.38,13.68,1.87,7.111074924
2006,3,18,6.58,27.96,0.03,58.31,12.79,1.52,0
2006,3,19,5.99,28.75,0,60.94,11.11,1.46,0
2006,3,20,6.2,29.01,0,61.81,12.21,2.07,0
2006,3,21,5.52,28.98,0,59.06,12.62,3.02,0
2006,3,22,5.28,30.44,0.18,55,15.35,3.11,0
2006,3,23,5.69,30.21,1.41,57.62,14.42,2.52,0
2006,3,24,5.2,30.99,0,56.56,13.81,2.12,0
2006,3,25,4.69,31.62,0,56,13.99,2.98,0
2006,3,26,6.02,32.7,0,54.81,16.47,2.65,0
2006,3,27,6.35,34.11,0.03,45.69,17.91,2.61,0
2006,3,28,6.52,32.3,0,42.94,17.23,2.99,0
2006,3,29,6.88,32.26,0,42.88,14.98,3.01,0
2006,3,30,6.38,32.64,0,44.12,13.73,3.55,0
2006,3,31,5.98,32.05,0.13,50.75,14.34,2.81,0
2006,4,1,5.95,33.1,0,49.25,15.3,2.32,0
2006,4,2,5.34,32.32,3.32,62.88,17.64,2.81,0.953030646
2006,4,3,3.38,29.37,32.12,74.75,19.08,2.08,3.297846079
2006,4,4,2.98,28.96,29.42,79.06,18.94,2.38,3.310341597
2006,4,5,3.18,30.27,6.88,76.38,19.65,3.57,4.215193272
2006,4,6,3.18,31.16,7.85,73.06,18.14,2.17,0.202272668
2006,4,7,4.23,30.71,17.24,71.31,18.24,1.73,14.23355293
2006,4,8,3.2,29.08,0.34,75.94,18.54,0.7,4.001121044
2006,4,9,2.83,30,12.83,74.69,18.87,2.2,8.960223198
2006,4,10,2.62,31.16,9.15,77.81,19.66,2.83,3.191179514
2006,4,11,5.66,31.76,20.63,75.31,22.03,3.66,18.31298828
2006,4,12,5.98,32.32,0.18,73.62,21.85,3.54,0.313522637
2006,4,13,5.72,32.26,0.48,77.12,20.26,3.1,2.877801895
2006,4,14,6.77,32.85,0.01,69.44,20.63,3.38,0.189107001
2006,4,15,6.23,34.78,0.01,58.56,19.01,2.38,0.202272668
2006,4,16,5.03,33.65,1.33,64.81,19.3,2.11,0
2006,4,17,4.9,28.94,17.8,78.75,20.78,1.57,0
2006,4,18,1.82,24.03,17.12,87.94,18.33,2.66,7.549754143
2006,4,19,3.85,27.21,16.97,78.31,17.62,3.05,10.24202061
2006,4,20,6.96,30.3,0.05,75,16.81,1.89,2.966003895
2006,4,21,5.83,29.9,0.21,70,16.73,2.39,0
2006,4,22,6.9,30.85,1.89,69.12,16.92,2,0
2006,4,23,5.88,32.16,0.2,67.5,18.34,1.72,0
2006,4,24,3.1,33.08,0.97,66.31,18.37,2.46,0
2006,4,25,5.45,32.94,1.16,66.25,18.08,1.94,9.422604561
2006,4,26,6.41,33.55,2.35,69.69,18.42,2.34,4.601344109
2006,4,27,5.13,29.15,11.24,77.19,19.85,2.08,1.778483391
2006,4,28,7.22,33.44,0,65.25,18.8,1.38,1.871337771
2006,4,29,7.69,34.57,0,61.06,17.57,2.15,0
2006,4,30,7.34,34.51,0,62.62,20.29,3.38,0
2006,5,1,5.32,31.89,49.87,68.81,21.76,1.2,0
2006,5,2,5.84,32.46,29.06,73.75,22.26,1.61,4.465099335
2006,5,3,6.09,32.67,2.32,73.31,21.04,1.45,25.3458271
2006,5,4,5.64,32,8.99,75.25,21.04,1.93,1.269490361
2006,5,5,6.15,30.96,39.61,77.25,22,2.75,2.451567411
2006,5,6,4.04,30.78,5.38,79.31,21.72,1.68,15.52510643
2006,5,7,4.78,27.96,0.06,80.56,21.37,1.9,0
2006,5,8,6.44,34.29,0,73.25,19.89,1.64,0.189107001
2006,5,9,5.76,34.11,0.05,68.62,21.59,2.18,0.315178335
2006,5,10,3.74,32.35,2.53,76.06,21.6,1.63,2.979702234
2006,5,11,3.41,32.9,3.4,75.62,22.05,1.3,2.802182674
2006,5,12,4.5,32.07,10.16,77.5,22.69,1.31,3.391045332
2006,5,13,4.61,30.4,19.21,79.31,22.3,1.73,5.399403572
2006,5,14,2.7,27.59,6.7,83.44,20.56,2.12,23.74905777
2006,5,15,7.39,31.25,0.01,72.31,19.04,3.21,4.195894241
2006,5,16,7.61,33.67,0,63.88,19.69,2.12,0
2006,5,17,7.74,34.64,0,63.19,19.3,1.89,14.03503227
2006,5,18,7.79,35.8,0.02,63.25,20.45,1.92,0
2006,5,19,6.52,32.91,10.6,70.81,21.33,1.77,1.122802734
2006,5,20,4.69,34.38,0.01,70.62,21.26,1.17,5.484102726
2006,5,21,6.68,34.62,0.59,68.06,21.94,0.87,1.260713339
2006,5,22,6.38,35.19,1.17,67.62,21.77,1.62,0
2006,5,23,6.35,35.37,0.55,64.81,21.58,1.34,0
2006,5,24,6.43,34.92,0.42,67,22.07,1.51,1.379841685
2006,5,25,7.39,36.43,2.49,63.62,22.57,2.52,0
2006,5,26,4.13,32.4,35.72,81.19,24.19,1.59,4.242548943
2006,5,27,4.96,30.69,10.64,81.5,23.58,1.66,1.39289093
2006,5,28,2.56,28.97,10.14,87.75,22.99,1.78,5.608219147
2006,5,29,3.67,33.44,16.64,79.38,22.67,2.28,4.579519749
2006,5,30,1.29,31.63,20.42,83.94,23.65,2.13,9.736478806
2006,5,31,2.15,31.29,20.54,77.5,23.19,2.5,15.47778606
2006,6,1,2.64,31.2,3.49,80.25,23.3,2.45,7.768103123
2006,6,2,2.19,32.74,7.41,78.38,23,1.16,11.68240833
2006,6,3,4.69,33.31,6.93,75.19,22.19,1.05,1.958548188
2006,6,4,5.4,33.59,0.87,79.31,23.37,1.23,0
2006,6,5,4.92,31.32,18.41,84.56,24.52,0.55,3.859579802
2006,6,6,5.28,35.26,4.8,73.25,23.66,1.14,2.924191952
2006,6,7,5.22,33.01,4.73,77.69,24.55,1.11,2.396077871
2006,6,8,4.54,35.34,0.31,74,24.26,1.88,0.148333281
2006,6,9,3.73,34.2,4.43,76.44,24.29,1.83,0.882499278
2006,6,10,2.41,31.71,12.74,83.75,23.92,2.32,4.467479229
2006,6,11,1.69,32.05,44.36,81.94,24.3,3.53,11.14180279
2006,6,12,1.41,30.12,23.33,83.62,24.82,0.94,28.32629585
2006,6,13,3.08,33.05,14.81,78.88,23.9,2.33,13.42251396
2006,6,14,3.81,32.33,8.86,77.25,22.9,1.76,3.308677912
2006,6,15,5.68,31.82,3.08,77.75,22.3,1.42,8.53834343
2006,6,16,4.19,32.37,16.28,79.19,23.53,2.24,4.032192707
2006,6,17,3.9,35.05,0.03,75.44,22.87,2.38,9.768872261
2006,6,18,4.69,35.19,0.11,72.38,23.76,2.88,0
2006,6,19,6,34.52,0.52,71.44,23.41,1.29,0
2006,6,20,3.6,29.22,1.84,85.75,23.59,2.13,0.14662011
2006,6,21,4.32,27.25,4.49,92.44,22.57,2.56,2.388735056
2006,6,22,5.59,34.63,1.55,77.06,23.05,1.51,2.760876179
2006,6,23,4.8,32.01,13.47,82.88,24.67,1.16,0.727642953
2006,6,24,4.87,30.43,5.44,86.25,24.44,1.33,2.929511309
2006,6,25,4.12,32.16,5.59,80.75,23.76,1.2,10.49326229
2006,6,26,3.24,29.48,13.05,88.06,24.76,0.93,10.51016331
2006,6,27,4.01,29.21,23.37,88.5,24.07,1.41,11.40431023
2006,6,28,3.1,32.44,13.18,81.56,22.73,0.78,1.134642005
2006,6,29,5.75,32.44,9.91,79.94,24.12,1.38,6.933923244
2006,6,30,6.17,33.75,0.76,77.06,24.53,1.74,0
2006,7,1,6.96,35.01,1.23,77.81,24.65,3.05,4.774512768
2006,7,2,6.75,34.16,0.14,78.19,25.46,2.83,1.977057338
2006,7,3,5.47,36.37,10.35,75.88,25.62,1.3,10.31789303
2006,7,4,5.03,33.51,0.4,79.38,24.94,1.22,0
2006,7,5,5.06,33.26,2.5,81.31,24.87,2.83,1.13001442
2006,7,6,2.35,31.58,10.42,85.69,25.44,2.6,3.810845852
2006,7,7,3.17,32.49,16.45,85.5,24.93,1.26,16.21533775
2006,7,8,4.11,32.87,19.05,83.06,25.06,1.41,6.600133419
2006,7,9,5.16,35.83,13.06,75.31,24.72,1.09,3.574935675
2006,7,10,3.99,35.05,7,75,24.6,2.11,1.046806931
2006,7,11,4.89,34.21,14.14,80.06,25.46,1.96,1.417722106
2006,7,12,4.61,35.51,14.23,76.88,24.33,1.55,8.665183067
2006,7,13,4.55,33.7,3.72,80.38,25.34,1.98,0.675166368
2006,7,14,5.09,34.98,4.23,76.12,24.36,2.25,0.90760529
2006,7,15,4.17,32.72,6.89,81.62,24.89,1.26,4.225535393
2006,7,16,5.69,34.58,2.23,75,24.73,3.03,3.074472904
2006,7,17,6.05,33.98,0.22,78.44,25.79,2.5,3.120121002
2006,7,18,3.59,34.83,21.85,76.94,24.47,1.37,0.245827705
2006,7,19,4.37,32.19,11.77,76.69,24.62,0.95,18.19838142
2006,7,20,4.9,33.58,7.05,76.81,23.92,1.3,8.591755867
2006,7,21,5.56,33.86,7.49,79.94,24.69,0.77,4.033388615
2006,7,22,5.24,32.51,0.6,78.94,23.61,1.5,1.965975761
2006,7,23,5.4,32.12,2.04,81.56,24.03,1.31,0
2006,7,24,5.13,33.31,3.57,78.44,23.82,1.29,2.902154684
2006,7,25,3.9,28.69,17.56,89.94,25.02,1.64,0.423455268
2006,7,26,4.22,27.92,47.18,92.69,24.73,2.5,27.26730537
2006,7,27,5.64,31.23,4.17,80.69,24.25,1.07,0.999933124
2006,7,28,6.78,33.35,0.56,81.19,23.84,4.12,0.529475093
2006,7,29,6.38,31.36,2.48,81.75,24.47,2.91,1.838625669
2006,7,30,5.1,32.15,12.23,81.81,23.9,2.01,6.438206673
2006,7,31,6.08,32.84,5.8,82.38,24.55,1.35,0
2006,8,1,5.26,34.26,2.06,78.12,24.38,1.73,1.220644116
2006,8,2,5.82,34.48,7.76,77,24.23,1.6,2.527683258
2006,8,3,4.93,31.03,25.64,80.56,24.29,1.99,13.99220943
2006,8,4,4.91,29.26,4.79,85.94,23.91,1.86,0.567195237
2006,8,5,5.2,33.04,2.32,79.44,22.94,1.2,0.148991093
2006,8,6,5.41,32.74,1.11,78.88,22.77,1.35,3.309219122
2006,8,7,5.86,32.59,0.29,81.88,23.08,1.21,0
2006,8,8,6.02,32.9,1.16,79.06,23.79,1.55,0
2006,8,9,5.97,34.52,3.4,69.56,23.66,1.78,0
2006,8,10,6.67,33.15,8.28,79,24.68,3.17,0.945325434
2006,8,11,6.3,35.8,0.23,71.25,23.92,1.66,0
2006,8,12,6.47,34.66,18.18,71.5,25.09,2.98,0.238932043
2006,8,13,4.68,33.94,36.02,80.88,25.65,1.64,9.655433655
2006,8,14,5.08,31.41,1.68,83.75,24.55,1.04,0
2006,8,15,7.14,34.11,1.11,79.19,24.51,2.16,0
2006,8,16,7.27,36.36,0,71.44,23.78,2.8,0
2006,8,17,6.31,33.57,0.6,79,24.83,1.24,0
2006,8,18,5.65,32.14,0.23,82.44,24.64,0.78,0
2006,8,19,5.34,33.33,0.31,80.5,24.65,0.74,0
2006,8,20,5.87,34.45,1.83,76.69,24.23,1.17,0.189098239
2006,8,21,4.72,34.47,4.51,78.19,24.55,1.41,0
2006,8,22,5.77,33.96,19.45,75.88,23.88,1.82,0
2006,8,23,4.16,34.51,6.53,75.94,24.19,1.47,4.378989697
2006,8,24,3.8,34.51,4.62,77.88,24.49,1.12,0.441218168
2006,8,25,3.16,31.05,12.94,85.62,24.83,1.24,6.35135746
2006,8,26,4.86,33.14,2.79,79.44,23.93,0.91,2.570481777
2006,8,27,5.74,29.15,0.12,88.56,24.58,1.16,0
2006,8,28,5.72,32.91,1.32,82.81,23.51,3.06,0
2006,8,29,3.23,32.15,13.55,81.94,23.8,2.2,2.794438839
2006,8,30,4.65,30.63,0.65,83.88,23.74,2.93,34.2544899
2006,8,31,5.88,32.78,0.58,79.75,22.64,0.85,0
2006,9,1,5.51,33.01,0.21,81.94,22.93,0.66,0.241412356
2006,9,2,5.29,30.83,0.72,82.56,23.34,2.38,1.582579732
2006,9,3,6.34,34.83,1.31,75.56,23.07,2.89,4.193836689
2006,9,4,6.26,32.4,1.47,81.12,23.66,1.02,0
2006,9,5,4.8,32.05,0.21,78.38,22.96,2.17,0
2006,9,6,3.74,32.78,0.14,79.75,22.33,1.97,0
2006,9,7,3.1,32.07,10.43,82.06,22.87,2.27,12.63419056
2006,9,8,1.31,31.51,10.36,84.44,23.56,2.88,25.93009758
2006,9,9,3.98,31.78,0.66,82.75,22.9,1.49,16.205513
2006,9,10,4.7,31.47,7.16,87.62,23.26,1.88,0.738537192
2006,9,11,1.51,30.6,15.74,86.62,23.05,1.44,7.205101013
2006,9,12,1.12,27.51,5.98,88.06,23.14,1.86,5.196562767
2006,9,13,3.45,32.9,1.02,80.19,22.79,1.6,0.854938567
2006,9,14,3.09,30.94,0.37,83.75,23.37,0.97,0.527526617
2006,9,15,5.2,32.03,0.16,80.62,22.64,0.84,4.115038395
2006,9,16,4.94,31.33,3.49,84.31,22.88,1.11,0.814575791
2006,9,17,4.76,30.05,16.92,84.12,23.26,1.52,1.596665144
2006,9,18,6.08,33.08,0.03,77.44,21.73,1.19,0
2006,9,19,6.32,33.9,0.23,76.62,22.85,1.67,0
2006,9,20,5.22,31.64,0.77,79.94,23.09,3.09,0
2006,9,21,2.75,29.94,5.33,82.38,22.07,2.66,2.898336411
2006,9,22,2.2,27.55,10.11,89.31,21.51,2.23,3.280741453
2006,9,23,1.95,26.79,15.99,91.62,21.98,2.62,5.416144848
2006,9,24,3.95,27.39,1.64,88.62,21.93,0.88,4.333800793
2006,9,25,4.59,32.34,2.41,80.75,21.23,0.98,0
2006,9,26,5.26,32.59,0.56,79.38,22.52,1.2,0
2006,9,27,5.55,32.37,0.03,81.19,22.54,1.46,9.943876266
